Product_ID,Product Name,Brand,Category,Subcategory,Pack Size,MRP ,Price ,SKU,Description,Image URL / Product Link
P004266,GRB Ghee/Tuppa,GRB,Dairy & Ghee,Ghee,200 ml Pouch,193,189.14,Not listed,GRB ghee in pouch packaging.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGdaCwtYycdIp1JMtQlSz853iZ8BkMJhHlM4jhDzqfzS3Ffg
P004267,GRB Ghee/Tuppa,GRB,Dairy & Ghee,Ghee,500 ml Pouch,470,460.6,Not listed,GRB ghee in 500 ml pouch.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTzL80EcVj9D14vnrjMPaZTkldeQB3jqkP1A-z_H3lRNc__Ww
P004268,GRB Ghee/Neyyi,GRB,Dairy & Ghee,Ghee,1 L Pouch,885,840.75,Not listed,GRB ghee in 1 L pouch.,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRjomtJ26ICIQrOPehv56UsTkDO-RWFaSjE_TyPEYXhyj73kA
P004269,TFO Foxtail Millet/Kangni,TFO,Food & Grocery,Millets,500 g,199,129,RV5U0DDRZS,"Foxtail millet suitable as a rice replacement, dosa, idli and porridge.",https://millesupergrain.com/cdn/shop/files/Mille_Grains_FoxtailMillet_1500x1500_1copy.jpg?v=1760656678&width=1445
P004270,Amul Cow Ghee/Tuppa,Amul,Dairy & Ghee,Cow Ghee,500 ml Pouch,350,340,Not listed,Cow ghee in pouch packaging.,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRVfUYNE8DyUQuwxDD0vBBPB_inheyhdfnqkaFPHo_Mekcy9A
P004271,Amul Cow Ghee/Tuppa,Amul,Dairy & Ghee,Cow Ghee,1 L Pouch,695,665,Not listed,Cow ghee in 1 L pouch.,https://www.bbassets.com/media/uploads/p/l/40050542_5-amul-cow-ghee.jpg
P004272,Amul Cow Ghee/Tuppa,Amul,Dairy & Ghee,Cow Ghee,500 ml Jar,340,338.3,Not listed,Cow ghee in jar packaging.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQawWeqqUKjiIjE3jA84aXkZ272wk9u_VBI3Hb6tqw-vw&s=10
P004273,Amul Cow Ghee/Tuppa,Amul,Dairy & Ghee,Cow Ghee,200 ml Jar,100,99.5,Not listed,Cow ghee in small jar.,https://www.bbassets.com/media/uploads/p/l/40050539_4-amul-amul-cow-ghee-500-ml.jpg
P004274,Amul Cow Ghee,Amul,Dairy & Ghee,Cow Ghee,5 L Tin,3275,3175,Not listed,Cow ghee in bulk tin.,https://www.bbassets.com/media/uploads/p/l/40050539_4-amul-amul-cow-ghee-500-ml.jpg
P004275,Amul Buffalo Ghee,Amul,Dairy & Ghee,Buffalo Ghee,1 L Tin,720,716.4,Not listed,Buffalo milk ghee in tin.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQcHzEcdlTHqlaCM90esVZiSNiBj6PkNAjkfes8oiFiOMBa3g
P004276,Amul Pure Ghee,Amul,Dairy & Ghee,Pure Ghee,1 L Tin,670,612,Not listed,Pure ghee with rich aroma.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQcHzEcdlTHqlaCM90esVZiSNiBj6PkNAjkfes8oiFiOMBa3g
P004277,Gowardhan Ghee/Tuppa,Gowardhan,Dairy & Ghee,Cow Ghee,1 L Bottle,830,788.5,Not listed,Ghee in 1 L bottle.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRCXrXFL6vqu8xGNeqRAeWVzgyXxg3dOSUSqSfGGeUUSaZFA
P004278,Gowardhan Ghee/Tuppa,Gowardhan,Dairy & Ghee,Cow Ghee,200 ml,190,153.9,Not listed,Ghee in 200 ml pack.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRCXrXFL6vqu8xGNeqRAeWVzgyXxg3dOSUSqSfGGeUUSaZFA
P004279,Gowardhan Ghee/Tuppa,Gowardhan,Dairy & Ghee,Cow Ghee,500 ml Bottle,430,408.5,Not listed,Ghee in 500 ml bottle.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRCXrXFL6vqu8xGNeqRAeWVzgyXxg3dOSUSqSfGGeUUSaZFA
P004280,Gowardhan Ghee/Tuppa,Gowardhan,Dairy & Ghee,Cow Ghee,750 ml Jar,630,617.4,Not listed,Ghee in 750 ml jar.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRCXrXFL6vqu8xGNeqRAeWVzgyXxg3dOSUSqSfGGeUUSaZFA
P004281,Gowardhan Ghee/Tuppa,Gowardhan,Dairy & Ghee,Cow Ghee,750 ml Pouch,630,617.4,Not listed,Ghee in 750 ml pouch.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRCXrXFL6vqu8xGNeqRAeWVzgyXxg3dOSUSqSfGGeUUSaZFA
P004282,Gowardhan Premium Ghee/Tuppa,Gowardhan,Dairy & Ghee,Premium Ghee,1 L Pouch,725,710.5,Not listed,Premium ghee in pouch packaging.,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTlEEcyOvtcw6RH3ycDihTp5ss0Bue8PHUObuEsNAn3DbtwlA
P004283,GRB Ghee/Neyyi,GRB,Dairy & Ghee,Ghee,200 ml Bottle,200,174,Not listed,Ghee in 200 ml bottle.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcT_MC6blARorDCvW4WsaFDAGNrKx9IN199bDHHA0KI9IZWOiQ
P004284,GRB Ghee/Nei,GRB,Dairy & Ghee,Ghee,500 ml Bottle,475,465.5,Not listed,Ghee in 500 ml bottle.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRPpstYIjvEbUHsatD_ju4Fs6WJ_j1zXjQQhEy6y04KNECN-Q
P004285,GRB Ghee/Tuppa,GRB,Dairy & Ghee,Ghee,1 L Bottle,939,920.22,Not listed,Ghee in 1 L bottle.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQDR6pOSmVk7dz0wgKmtsiK_ByP67qXXqmqxY3QSJzWf9PO4A
P004286,GRB Ghee/Tuppa,GRB,Dairy & Ghee,Ghee,200 ml Pouch,193,183,Not listed,Ghee in 200 ml pouch.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcT_MC6blARorDCvW4WsaFDAGNrKx9IN199bDHHA0KI9IZWOiQ
P004287,GRB Ghee/Tuppa,GRB,Dairy & Ghee,Ghee,500 ml Pouch,470,460.6,Not listed,Ghee in 500 ml pouch.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGdaCwtYycdIp1JMtQlSz853iZ8BkMJhHlM4jhDzqfzS3Ffg
P004288,GRB Ghee/Neyyi,GRB,Dairy & Ghee,Ghee,1 L Pouch,885,840.75,Not listed,Ghee in 1 L pouch.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTzL80EcVj9D14vnrjMPaZTkldeQB3jqkP1A-z_H3lRNc__Ww
P004289,Nandini Pure Ghee/Tuppa,Nandini,Dairy & Ghee,Pure Ghee,1 L Pouch,715,659.47,Not listed,Special-grade pure ghee.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTDxICX2uC4sz8nxJdtKSL4vEj-r8W3fmdYImQNgVmPODetSg
P004290,Nandini Pure Ghee/Tuppa,Nandini,Dairy & Ghee,Pure Ghee,500 ml Pouch,358,329.62,Not listed,Pure ghee in 500 ml pouch.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSdT0dSHRjdFT6Q5ufZUWMAsFtrA3IyzDbxWP4dd0TN-isD5Q
P004291,Nandini Pure Ghee/Tuppa,Nandini,Dairy & Ghee,Pure Ghee,200 ml Pouch,193,155,Not listed,Pure ghee in 200 ml pouch.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ70Mrr_BD2AXkGbxh4aFQhIAg9k_9Q31vDZDFIlRtLLPzuWA
P004292,Patanjali Cow Ghee/Tuppa,Patanjali,Dairy & Ghee,Cow Ghee,1 L Carton,800,731,Not listed,Cow ghee in 1 L carton.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ70Mrr_BD2AXkGbxh4aFQhIAg9k_9Q31vDZDFIlRtLLPzuWA
P004293,Patanjali Cow Ghee/Tuppa,Patanjali,Dairy & Ghee,Cow Ghee,500 ml Carton,355,349.68,Not listed,Cow ghee in 500 ml carton.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ70Mrr_BD2AXkGbxh4aFQhIAg9k_9Q31vDZDFIlRtLLPzuWA
P004294,Patanjali Cow Ghee/Tuppa,Patanjali,Dairy & Ghee,Cow Ghee,200 ml Carton,160,157.6,Not listed,Cow ghee in 200 ml carton.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTDxICX2uC4sz8nxJdtKSL4vEj-r8W3fmdYImQNgVmPODetSg
P004295,Mother Dairy Pure Cow Ghee/Tuppa,Mother Dairy,Dairy & Ghee,Cow Ghee,500 ml Pouch,350,342.1,Not listed,Pure cow ghee in pouch.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVjk2dkfawECttfoioKLoiBW4IHqXn10ujEo-sj16m6Q&s=10
P004296,Mother Dairy Pure Cow Ghee/Tuppa,Mother Dairy,Dairy & Ghee,Cow Ghee,1 L Pouch,655,604.98,Not listed,Pure cow ghee in 1 L pouch.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ71xB4BhcKddN2P6y8XLS79zJJBqeftiqSghylCi5maQ&s=10
P004297,Mother Dairy Cow Ghee/Tuppa,Mother Dairy,Dairy & Ghee,Cow Ghee,1 L PET Jar,770,700.23,Not listed,Cow ghee in PET jar.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_nzSJGRuCutNUYWoEVLp6R2h-kcJ4ZkUBKxWylkPxAQ&s=10
P004298,Akshayakalpa Organic Cow Ghee/Tuppa,Akshayakalpa,Dairy & Ghee,Organic Cow Ghee,195 ml,362,304.95,Not listed,Organic cow ghee.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBWJ1Zd_r-w69-rgPzDed9ySoyxM9ki7G5guzACPi1PQ&s=10
P004299,Akshayakalpa Organic Cow Ghee/Tuppa,Akshayakalpa,Dairy & Ghee,Organic Cow Ghee,490 ml,876,739.1,Not listed,Organic cow ghee in 490 ml pack.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcT6ay2TwlKg_CgUDcxDPL25oZGA1D36VXCeY11dl6IQK0Ycgg
P004300,Akshayakalpa Organic Desi Cow Ghee - Rich Aroma,Akshayakalpa,Dairy & Ghee,Organic Desi Cow Ghee,300 ml Bottle,756,718.2,Not listed,Organic desi cow ghee with rich aroma.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTg_V0Dy8-2vZ-vQCZikEq7RZsto8DdpZvdQkuv_BexmA&s=10
P004301,Himalayan Natives Cow Ghee/Tuppa - Organic Bilona,Himalayan Natives,Dairy & Ghee,Organic Bilona Ghee,250 ml,399,373.75,Not listed,Organic bilona cow ghee.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQvkkLRq5mcFMVlWECk_ss9uONG6BW9kJ5S00KvOWzS0cP0eQ
P004302,Himalayan Natives Cow Ghee/Tuppa - Organic Bilona,Himalayan Natives,Dairy & Ghee,Organic Bilona Ghee,500 ml,949,585.2,Not listed,Organic bilona cow ghee.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQvkkLRq5mcFMVlWECk_ss9uONG6BW9kJ5S00KvOWzS0cP0eQ
P004303,"Himalayan Natives Cow Ghee - Organic Bilona, Pure & Natural",Himalayan Natives,Dairy & Ghee,Organic Bilona Ghee,1 L,1300,838.52,Not listed,Organic bilona cow ghee.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRumQho3b454MsRFi9fA5mTbD0v_zJGINKgZbS7E1ZlXWwq8w
P004304,Anveshan Bilona-Churned Gir Cow Ghee,Anveshan,Dairy & Ghee,Bilona Gir Cow Ghee,1 L,2400,1949,Not listed,Bilona-churned Gir cow ghee.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8kUFW_xdPdFcrApNLdvvGzTYakHP7spko9UzQEbObct2N5Q
P004305,Anveshan Bilona-Churned Gir Cow Ghee,Anveshan,Dairy & Ghee,Bilona Gir Cow Ghee,500 ml,1250,1129,Not listed,Bilona-churned Gir cow ghee.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8kUFW_xdPdFcrApNLdvvGzTYakHP7spko9UzQEbObct2N5Q
P004306,"fresho! Organic A2 Desi Cow Ghee, Rich Aroma, Traditional Bilona Method",fresho! Organic,Dairy & Ghee,A2 Desi Cow Ghee,500 ml,1500,679,Not listed,Organic A2 desi cow ghee made using traditional bilona method.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQ5d9WRZnRTbj1ybiI4WH991ADJorD_wH984uZ0nyGiLABowA
P004307,"fresho! Organic A2 Desi Cow Ghee, Rich Aroma, Traditional Bilona Method",fresho! Organic,Dairy & Ghee,A2 Desi Cow Ghee,100 g,250,159,Not listed,Organic A2 desi cow ghee in small pack.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR3KPk0ZnLCrhEVAjLDn0mOSJs0MYWomoqQAPc3LJAGXXLVIQ
P004308,Milky Mist Ghee/Tuppa,Milky Mist,Dairy & Ghee,Ghee,200 ml PET Jar,200,166,Not listed,Ghee in PET jar.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSq6_x97sUfKsE1JFwAKUDQkGFgMkKzFpjGt8tlIFu3IyuUvg
P004309,Milky Mist Ghee/Tuppa,Milky Mist,Dairy & Ghee,Ghee,1 L PET Jar,930,771.9,Not listed,Ghee in 1 L PET jar.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSq6_x97sUfKsE1JFwAKUDQkGFgMkKzFpjGt8tlIFu3IyuUvg
P004310,Parry's Sugar/Sakkare - White Label,Parry's,"Foodgrains, Oil & Masala",White Sugar,1 kg Pouch,60,50.19,Not listed,Sulphur-free refined white sugar.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwNsg7lBt7uGe7dV5IdN6nVoyGwF5P2lWMnhz6BoDWYRfclg
P004311,Parry's Sugar/Sakkare - White Label,Parry's,"Foodgrains, Oil & Masala",White Sugar,5 kg,350,350,Not listed,White refined sugar in bulk pack.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwNsg7lBt7uGe7dV5IdN6nVoyGwF5P2lWMnhz6BoDWYRfclg
P004312,Madhur Sugar/Sakhar - Refined,Madhur,"Foodgrains, Oil & Masala",Refined White Sugar,1 kg Pouch,65,63,Not listed,Refined sugar made using sulphur-free processing.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcR4GBuZvqj2y6tNPDecftIm_WNDEwShknERUuNt8lkaw0actQ
P004313,Madhur Sugar/Sakhar - Refined,Madhur,"Foodgrains, Oil & Masala",Refined White Sugar,5 kg Pouch,315,288,Not listed,Refined white sugar in 5 kg pouch.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVozQZNj5DzLnZFsF3PtBqta_ntALILHYRpxYKzlUP5A&s
P004314,bb Royal Refined Sugar (Sulphurless)/Sakhar,bb Royal,"Foodgrains, Oil & Masala",Refined White Sugar,1 kg,72,60,Not listed,Sulphurless refined white sugar.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuv9bpUy-4v_xwEol_4K4HFl6Dc6NhxgmA8cf9YgXLAQ&s=10
P004315,bb Royal Refined Sugar (Sulphurless)/Sakhar,bb Royal,"Foodgrains, Oil & Masala",Refined White Sugar,2 kg,141,119,Not listed,Sulphurless refined sugar in 2 kg pack.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScAfqDl5F8HKKCXwgEayUQSu4V3Cv8HhMvQT0gupgGoA&s
P004316,bb Royal Refined Sugar (Sulphurless)/Sakhar,bb Royal,"Foodgrains, Oil & Masala",Refined White Sugar,5 kg,325,313,Not listed,Sulphurless refined sugar in 5 kg pack.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQgQArGAUxQsUYhBG8WpdE0gCIhQlFsM4PueA-aMNIONW1SYA
P004317,bb Royal Premium Sugar - Refined (Sulphurless),bb Royal,"Foodgrains, Oil & Masala",Premium White Sugar,1 kg,70,63,Not listed,Premium refined sulphurless sugar.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvvVY4vVSbzmiyDINd7viRbQXnkhiol0pr101-c1nOTw&s
P004318,bb Royal Premium Sugar - Refined (Sulphurless),bb Royal,"Foodgrains, Oil & Masala",Premium White Sugar,5 kg,289,288,Not listed,Premium refined sulphurless sugar in bulk pack.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScAfqDl5F8HKKCXwgEayUQSu4V3Cv8HhMvQT0gupgGoA&s
P004319,Dhampure White Crystal Sugar,Dhampure,"Foodgrains, Oil & Masala",White Crystal Sugar,1 kg,75,75,Not listed,Double-refined sulphurless white crystal sugar.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR0V8e_POSMF5k11_iN2mc5oV77bKbxcUFIyqLgIzga9gb7pw
P004320,Dhampure White Crystal Sugar,Dhampure,"Foodgrains, Oil & Masala",White Crystal Sugar,500 g,40,32.84,Not listed,Double-refined sulphurless white crystal sugar.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR0V8e_POSMF5k11_iN2mc5oV77bKbxcUFIyqLgIzga9gb7pw
P004321,DC Manorath Foxtail Millet,DC Manorath,Food & Grocery,Millets,500 g,199,149,NA,Premium unpolished foxtail millet suitable as an alternative to rice.,"https://m.media-amazon.com/images/I/61JQ2W1U5kL._AC_UF350,350_QL80_.jpg"
P004322,Dhampure White Sugar,Dhampure,"Foodgrains, Oil & Masala",White Sugar Sachets,1 kg (200 × 5 g),160,150,Not listed,Individual 5 g white sugar sachets.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOCLGDlNRQBE14iLUhnpeYEWmthqGt1Cke4thW_3a7UA&s
P004323,bb Popular Sugar/Sakhar,bb Popular,"Foodgrains, Oil & Masala",Refined White Sugar,5 kg,300,259,Not listed,Everyday refined white sugar.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8R-MOrWisUWZiafxoFAXZwMrpM15tCLZ_-W_Xy1XEOw&s
P004324,Fortune Sugar,Fortune,"Foodgrains, Oil & Masala",Refined White Sugar,1 kg,75,61,Not listed,Refined sugar for everyday cooking and beverages.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKSYQlbm9Ivwjdkl1gZyCaS5oD_EVI53u2QQjQyApUlA&s
P004325,NABARNA Whole Foxtail Millet/Kangu,NABARNA FOODS,Food & Grocery,Millets,500 g,120,99,NA,Whole foxtail millet suitable for nutritious grain-based meals.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQe9LNw2xr_a-s7Hkx9TJ-izWyIQEamByoRClWStu_E05wVGeHD41_G1A0&s=10
P004326,RR Pillai's Foxtail Millet,RR PILLAI'S,Food & Grocery,Millets,500 g,199,154,RVISDFMRDQ,"Foxtail millet suitable as a rice substitute, pongal, khichdi, dosa and idli.",https://m.media-amazon.com/images/I/811pdia6X1L.jpg
P004327,S Siddhagiri's SATVYK Organic Little Millet,SATHVIK/SATVYK,Food & Grocery,Millets,500 g,180,117,RVOQD54NKH,"Organic little millet suitable for porridge, salads and millet-based recipes.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfnRJDMWdC6EYZ-_zoGOTL6K11W3x7bXPDN4RxSGjtqVOcZ_vq_cF6YuE&s=10
P004328,Millet Mania Browntop Millet Whole Grain,Millet Mania,Food & Grocery,Millets,500 g,250,220,RV1ZOJ4Z9Q,"Whole browntop millet suitable for dosa, porridge, khichdi and baking.",https://milletmaniaorganic.com/cdn/shop/files/5_8bb1a62d-e72c-4274-8096-e632e797f1fa.webp?v=1785484761&width=416
P004329,Millet Mania Kodo Millet Whole Grain,Millet Mania,Food & Grocery,Millets,500 g,150,120,RVLLRCKCSU,"Whole kodo millet suitable for upma, pulao, khichdi and porridge.","https://m.media-amazon.com/images/I/71Y7ftW3OiL._AC_UF894,1000_QL80_.jpg"
P004330,24 Mantra Organic Ancient Grains Little Millet,24 Mantra Organic,Food & Grocery,Little Millet,500 g,120,120,491321801,"Organic ancient-grain little millet, suitable for cooking like rice.",https://m.media-amazon.com/images/I/71L9Gs9tCqL.jpg
P004331,B&B Organics Little Millet,B&B Organics,Food & Grocery,Little Millet,500 g,160,129,RVPMQZE4DQ,Whole-grain little millet marketed as organic and suitable for everyday cooking.,https://m.media-amazon.com/images/I/71L9Gs9tCqL.jpg
P004332,Dhatu Organic Little Millet,Dhatu Organics,Food & Grocery,Little Millet,500 g,160,160,NA,Certified organic little millet grains.,https://www.dhatuorganics.com/cdn/shop/files/14.jpg?v=1776670518&width=500
P004333,Phalada Pure & Sure Organic Little Millet Grains,Phalada Pure & Sure,Food & Grocery,Little Millet,500 g,135,125,492391299,"Organic little millet grains suitable for salads, porridge and other grain dishes.",https://www.bbassets.com/media/uploads/p/l/40246477_4-pure-sure-organic-little-millet-nutrient-rich.jpg
P004334,bb Royal Refined Sugar - Sulphurless Process,bb Royal,"Foodgrains, Oil & Masala",White Sugar,1 kg,65,61,10000447,Refined sulphurless white sugar for everyday use.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWh1DBQMYGXFCgoIOCpR_1-JMm5-7WTxY89Mr_XOTfDg&s
P004335,bb Royal Refined Sugar - Sulphurless Process,bb Royal,"Foodgrains, Oil & Masala",White Sugar,2 kg,130,121,10000447,Refined sulphurless white sugar in family pack.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuv9bpUy-4v_xwEol_4K4HFl6Dc6NhxgmA8cf9YgXLAQ&s=10
P004336,bb Royal Refined Sugar - Sulphurless Process,bb Royal,"Foodgrains, Oil & Masala",White Sugar,5 kg,380,301,10000407,Refined sulphurless white sugar in bulk pack.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScAfqDl5F8HKKCXwgEayUQSu4V3Cv8HhMvQT0gupgGoA&s
P004337,bb Popular Sugar/Panchadara,bb Popular,"Foodgrains, Oil & Masala",White Sugar,1 kg,77,63,40019396,Everyday refined crystal sugar.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQgQArGAUxQsUYhBG8WpdE0gCIhQlFsM4PueA-aMNIONW1SYA
P004338,bb Popular Sugar/Panchadara,bb Popular,"Foodgrains, Oil & Masala",White Sugar,2 kg,152,125,30005417,Refined white sugar in 2 kg pack.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvvVY4vVSbzmiyDINd7viRbQXnkhiol0pr101-c1nOTw&s
P004339,bb Popular Sugar/Panchadara,bb Popular,"Foodgrains, Oil & Masala",White Sugar,5 kg,379,347.9,30005417,Refined white sugar family pack.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScAfqDl5F8HKKCXwgEayUQSu4V3Cv8HhMvQT0gupgGoA&s
P004340,Madhur Sugar/Sakhar - Refined,Madhur,"Foodgrains, Oil & Masala",Refined White Sugar,1 kg Pouch,65,52.96,244096,Sulphur-free refined sugar.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcR4GBuZvqj2y6tNPDecftIm_WNDEwShknERUuNt8lkaw0actQ
P004341,Madhur Sugar/Sakhar - Refined,Madhur,"Foodgrains, Oil & Masala",Refined White Sugar,5 kg Pouch,315,270.5,214431,Refined white sugar in family pouch.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVozQZNj5DzLnZFsF3PtBqta_ntALILHYRpxYKzlUP5A&s
P004342,Fortune Sugar,Fortune,"Foodgrains, Oil & Masala",Refined White Sugar,1 kg,75,71.33,40195037,Refined sugar free from impurities.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKSYQlbm9Ivwjdkl1gZyCaS5oD_EVI53u2QQjQyApUlA&s
P004343,Fortune Sugar,Fortune,"Foodgrains, Oil & Masala",Refined White Sugar,5 kg,370,329.14,40195038,Refined white sugar in bulk pack.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKSYQlbm9Ivwjdkl1gZyCaS5oD_EVI53u2QQjQyApUlA&s
P004344,Parry's Sugar/Sakkare - White Label,Parry's,"Foodgrains, Oil & Masala",White Sugar,1 kg Pouch,60,50.19,40004538,Sulphur-free white sugar.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwNsg7lBt7uGe7dV5IdN6nVoyGwF5P2lWMnhz6BoDWYRfclg
P004345,Parry's Sugar/Sakkare - White Label,Parry's,"Foodgrains, Oil & Masala",White Sugar,5 kg,350,350,40004538,White refined sugar in bulk pack.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwNsg7lBt7uGe7dV5IdN6nVoyGwF5P2lWMnhz6BoDWYRfclg
P004346,bb SUPER SAVER Sugar,bb SUPER SAVER,"Foodgrains, Oil & Masala",White Sugar,1 kg,55,49.5,40234319,Everyday refined sugar.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTQCFqTmMix_lu0Ks-tq7W3nvUmlA18lZLsoai_QUNkAUsxSg
P004347,bb SUPER SAVER Sugar,bb SUPER SAVER,"Foodgrains, Oil & Masala",White Sugar,2 kg,110,105.04,40234319,Refined sugar in family-size pack.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTQCFqTmMix_lu0Ks-tq7W3nvUmlA18lZLsoai_QUNkAUsxSg
P004348,bb SUPER SAVER Sugar,bb SUPER SAVER,"Foodgrains, Oil & Masala",White Sugar,5 kg,275,256,40234319,Refined white sugar bulk pack.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTQCFqTmMix_lu0Ks-tq7W3nvUmlA18lZLsoai_QUNkAUsxSg
P004349,Organic Tattva Organic Sugar/Sakhar,Organic Tattva,"Foodgrains, Oil & Masala",Organic White Sugar,500 g Pouch,85,68.64,40002656,Organic sugar in pouch packaging.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTPyZZ2rBro7af3IzPBxpLh7iDEQ9DRRmogklRQXjeofL9J2w
P004350,Organic Tattva Organic Sugar/Sakhar,Organic Tattva,"Foodgrains, Oil & Masala",Organic White Sugar,1 kg Pouch,160,129.2,40002656,Organic white sugar in 1 kg pouch.,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTPyZZ2rBro7af3IzPBxpLh7iDEQ9DRRmogklRQXjeofL9J2w
P004351,24 Mantra Organic Natural Sugar/Sakhar - Sulphurless,24 Mantra Organic,"Foodgrains, Oil & Masala",Organic White Sugar,500 g Pouch,85,80.75,279807,Natural sulphurless organic sugar.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlOwTIi_lk5miAzoLFFSu7px-MAzexvJ3EOQxZvCFvvQ&s
P004352,bb Royal Premium Sugar - Refined (Sulphurless),bb Royal,"Foodgrains, Oil & Masala",Premium White Sugar,1 kg,70,63,40203147,Premium sulphurless refined sugar.,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcS4rDttr1AqwcIKWvdlzbTHa9oFbkqysccn2TChJtKyWTYl6g
